# EoS grid of quantities for by Rho/mu_e and T 
# Number of x1 points =171
# Number of x2 points =71
# Rho/mu_e  T  F  dFdrho  dFdT  d2FdRho2  d2FdT2   d2FdRhodT
6.9	4	4.0779e+17	2.6102e+10	-767.634	-1876.57	-0.0767597	3.85901e-05	-3.89616e-11	8.1928e-09	-2.16394e-13
7	4	4.57949e+17	2.28607e+10	-700.829	-1327.09	-0.0700842	2.74436e-05	-5.67185e-12	1.73679e-09	-2.5789e-14
7.1	4	5.13194e+17	1.99799e+10	-640.958	-935.282	-0.0640976	1.95787e-05	9.35473e-11	-2.32521e-07	3.97998e-12
7.2	4	5.73918e+17	1.7428e+10	-587.126	-657.01	-0.0587206	1.40132e-05	7.21177e-12	1.16165e-08	-7.6194e-14
7.3	4	6.4054e+17	1.51747e+10	-538.422	-460.12	-0.0538337	1.00546e-05	3.11358e-11	-7.68532e-09	-6.65281e-14
7.4	4	7.13505e+17	1.31908e+10	-494.464	-321.315	-0.0494375	7.23534e-06	6.76221e-13	1.43456e-09	9.50704e-15
7.5	4	7.93291e+17	1.14489e+10	-454.509	-223.792	-0.0454443	5.21834e-06	-9.87358e-13	1.30817e-09	-2.5726e-15
7.6	4	8.8041e+17	9.92348e+09	-418.211	-155.491	-0.0418208	3.77414e-06	1.63961e-12	-6.34835e-09	2.07755e-14
7.7	4	9.75413e+17	8.59063e+09	-385.129	-107.796	-0.0385141	2.73326e-06	-1.19512e-12	-1.37391e-08	2.00178e-14
7.8	4	1.07889e+18	7.42853e+09	-355.044	-74.5809	-0.0355039	1.98478e-06	-2.9327e-13	-2.01027e-10	2.55646e-15
7.9	4	1.19148e+18	6.41723e+09	-327.406	-51.5068	-0.0327299	1.44322e-06	-1.56712e-13	1.98177e-09	1.7604e-14
8	4	1.31387e+18	5.53869e+09	-302.158	-35.5134	-0.0302149	1.05111e-06	-1.04069e-13	1.04069e-09	-4.26667e-17
8.1	4	1.44681e+18	4.77666e+09	-279.026	-24.4505	-0.0279146	7.67096e-07	-1.89845e-14	-5.39547e-09	-3.3686e-15
8.2	4	1.59108e+18	4.11659e+09	-257.444	-16.8119	-0.0257232	5.58746e-07	-5.66073e-12	0	-2.93349e-13
8.3	4	1.74756e+18	3.54555e+09	-238.172	-11.5463	-0.0238006	4.09166e-07	1.18624e-13	-2.0218e-10	3.92349e-16
8.4	4	1.91719e+18	3.05206e+09	-219.91	-7.92186	-0.0219822	2.98899e-07	-5.91757e-14	0	1.80013e-15
8.5	4	2.10096e+18	2.62601e+09	-203.463	-5.43023	-0.0203354	2.19093e-07	3.50839e-14	4.09316e-10	-1.8623e-16
8.6	4	2.29999e+18	2.25849e+09	-188.419	-3.71932	-0.0189001	1.6101e-07	2.63524e-14	4.96745e-10	-3.33385e-16
